test,mean0,mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,mean9,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19
907,72.18115942,71.92054745,62.7976087,62.7976087,64.96304348,65.02074419,68.65446512,64.52427419,61.61307296,68.72564352,72.90715596,65.5067037,68.27195062,67.83704878,68.40579268,69.06335135,68.55871951,68.47776608,69.60378808,67.0068655
908,74.71449275,70.86237226,65.0016087,65.0016087,67.24304348,65.42595349,68.69083721,63.29946774,61.88059657,66.9422963,69.84704587,64.1957963,69.10846914,70.52120732,71.50082317,63.77264865,71.27143293,69.43619298,66.11692715,68.62304678
909,74.96449275,71.7770073,65.2191087,65.2191087,67.46804348,65.93809302,68.08748837,64.59120161,62.46337768,68.65318056,72.03038532,65.3182037,69.15219753,70.65131707,72.62460366,63.24108108,71.40292683,65.65463743,69.06275497,68.32609942
910,75.90942029,68.94087591,66.04119565,66.04119565,68.31847826,65.48581395,69.02086047,63.89973387,61.48198283,66.79020833,71.36278899,65.82248148,67.50414815,69.4287439,69.00243902,65.31502703,70.16734756,68.25478947,69.72259603,66.38636257
911,71.83695652,71.53916058,62.49815217,62.49815217,64.65326087,65.42953488,69.0625814,64.42995161,62.81781974,67.98458333,71.46011009,62.55944444,68.59281481,70.16297561,71.19265244,66.00118919,70.90939024,69.43246784,67.91123179,68.0621462
912,75.32463768,71.21116788,65.53243478,65.53243478,67.79217391,65.83372093,67.81576744,63.78529839,60.70862232,68.68856944,72.91155963,65.42883333,70.3351358,70.16068293,70.82945122,65.99762162,70.90707317,66.20755556,68.27801325,69.40107018
913,74.80724638,71.49616788,65.08230435,65.08230435,67.32652174,66.02148837,69.17009302,64.04052419,62.07153219,66.99074537,70.16587156,66.57218519,66.31723457,70.75047561,70.68231707,65.17827027,71.50314024,68.16857895,69.4514702,65.50084211
914,76.33405797,69.21339416,66.41063043,66.41063043,68.70065217,64.87186047,69.12944186,64.66783871,61.39185837,68.50488426,71.79919266,63.13407407,68.92617284,68.97536585,70.56125,69.00151351,69.70914634,68.22605263,69.71772185,68.3952807
915,71.6326087,70.80481752,62.32036957,62.32036957,64.46934783,66.01023256,67.24718605,63.75825,62.30093991,66.88162963,71.37644037,64.83111111,69.36345679,70.28334146,71.3085061,64.91545946,71.03103659,67.26230409,66.03589404,69.64107602
916,75.60362319,72.13551095,65.77515217,65.77515217,68.04326087,66.05167442,68.94383721,65.00351613,62.2592618,68.14509722,73.00976147,65.1587037,68.16518519,71.69334146,71.5367378,63.00324324,72.45603659,67.69176023,69.02193377,65.64878363
917,74.53985507,70.86514599,64.84967391,64.84967391,67.08586957,64.482,69.99916279,62.92599194,61.44778541,68.58914352,69.96638532,65.29618519,68.14303704,67.73502439,69.29323171,63.60497297,68.45560976,67.97593567,69.00121854,68.31226316
918,75.72536232,69.76883212,65.88106522,65.88106522,68.15282609,65.94269767,66.14265116,65.20395161,62.9432103,67.00043519,71.83001835,64.20761111,68.97955556,70.25410976,71.01597561,67.20227027,71.0014939,68.35430409,72.25373333,68.62464327
919,72.06956522,70.78540146,62.70052174,62.70052174,64.8626087,66.90660465,69.47283721,62.89235484,60.36949785,68.3755463,71.53673394,65.38425926,69.58834568,71.83434146,72.60432927,65.56118919,72.59853659,67.14788889,68.75019868,66.8307193
920,75.47608696,72.02248175,65.66419565,65.66419565,67.92847826,63.47665116,70.06013953,64.4153871,62.28099142,66.92544444,71.48609174,65.66190741,67.08617284,68.49046341,68.66935976,67.38778378,69.21908537,68.03553801,68.6106755,67.86524561
921,74.88985507,70.70981752,65.15417391,65.15417391,67.40086957,66.25888372,66.37211628,63.56752419,61.32061373,68.29128704,72.95955963,62.56051852,68.87392593,70.25926829,71.15152439,65.64918919,71.00670732,68.34791813,69.70858278,68.21221637
922,75.34565217,69.44916058,65.55071739,65.55071739,67.81108696,67.20437209,68.88660465,64.68829839,62.23147639,68.69952315,69.82811009,65.69627778,70.31582716,70.17214634,71.42551829,67.71718919,70.91865854,66.88340351,66.74996026,67.74870175
923,72.43623188,70.95251825,63.01952174,63.01952174,65.1926087,63.37432558,70.20455814,63.79535484,62.31412017,66.72827778,72.00704587,66.48733333,66.37345679,70.7779878,70.30347561,62.38605405,71.53094512,68.14995322,68.94394702,67.57202339
924,75.40072464,71.72083942,65.59863043,65.59863043,67.86065217,65.79893023,67.07495349,64.00064516,61.25435622,68.47497222,71.376,63.04224074,68.77795062,69.26309756,70.70432927,63.77859459,69.99993902,69.0147193,69.68908609,68.07545029
925,75.05797101,70.80551095,65.30043478,65.30043478,67.55217391,67.48269767,68.55123256,64.71118548,63.01267382,67.06110185,71.3799633,64.78814815,69.35437037,70.55846341,70.98990854,66.56486486,71.30908537,65.96382456,67.63157616,68.2808655
926,75.06811594,69.68631387,65.30926087,65.30926087,67.56130435,63.78209302,69.37281395,63.59665323,60.8635794,68.08063889,73.00007339,65.28007407,68.05330864,71.08979268,71.40466463,65.61589189,71.84606707,68.33780702,68.27070199,67.20323392
927,73.23550725,71.3179562,63.7148913,63.7148913,65.91195652,65.65362791,67.88690698,65.03195161,62.25249356,68.60009722,70.17379817,65.39285185,68.28728395,67.67197561,69.7902439,66.24378378,68.39189024,69.51122807,69.6226755,68.15367836
928,74.42971014,71.71390511,64.75384783,64.75384783,66.98673913,66.32283721,68.58653488,63.17948387,61.11008584,66.93639815,71.75427523,63.95037037,69.12834568,70.82670732,71.20655488,65.56951351,71.58018293,65.62749708,69.58124503,68.50490643
929,75.92028986,69.9810219,66.05065217,66.05065217,68.32826087,65.18037209,68.7437907,65.13875806,62.49579399,68.36543519,71.36895413,65.3515,69.16980247,71.92662195,72.26835366,68.73513514,72.69179878,67.89930409,66.12423841,66.45128655
930,74.58478261,70.4629562,64.88876087,64.88876087,67.12630435,65.4244186,68.62130233,63.05845968,61.65938197,67.27764815,71.34077064,65.74783333,67.08503704,67.88290244,68.46661585,63.54313514,68.60506098,69.69376023,69.1584106,68.25319298
931,73.04855072,70.90120438,63.55223913,63.55223913,65.74369565,65.57944186,68.13027907,64.414,61.73133906,67.92812963,73.0533578,62.73505556,69.02782716,70.56247561,71.02118902,63.73935135,71.31314024,66.23948538,69.23761589,69.26590058
932,74.69130435,72.44616788,64.98143478,64.98143478,67.22217391,65.70939535,68.69083721,63.42014516,62.92753648,68.71300463,70.09056881,65.39607407,70.36523457,70.35785366,72.51801829,65.30313514,71.10634146,67.95252047,68.73313907,65.44123977
933,75.62028986,69.43875912,65.78965217,65.78965217,68.05826087,65.21976744,69.37602326,64.50312097,60.78129185,66.84287037,71.83882569,66.40785185,66.53530864,69.66202439,69.41140244,66.11535135,70.40310976,68.61293567,67.3738543,68.58526316
934,74.11304348,70.15021898,64.47834783,64.47834783,66.70173913,65.978,67.48360465,63.79812903,62.32017597,68.25547685,71.28704587,63.394,68.91765432,69.61731707,70.85493902,65.57783784,70.35792683,66.93768421,69.15109934,69.60169591
935,73.86811594,70.82423358,64.26526087,64.26526087,66.48130435,66.066,69.44983721,64.61339516,61.00464378,67.24689352,71.61555963,64.83755556,68.91651852,70.5510122,70.92792683,66.09513514,71.30155488,67.99083626,70.22524503,65.63814035
936,74.76086957,73.12989051,65.04195652,65.04195652,67.28478261,64.92506977,69.12195349,63.75894355,62.65039485,67.98037037,72.81820183,64.96375926,68.218,70.79747561,71.55469512,68.80172973,71.55064024,67.76573099,66.39475497,67.96369591
937,76.06884058,68.69609489,66.1798913,66.1798913,68.46195652,65.96009302,66.94765116,64.00862097,61.60024893,68.91564815,70.35170642,65.44172222,68.25434568,69.00402439,69.9657622,64.3172973,69.73810976,68.41656725,68.6234702,69.01525146
938,73.23115942,70.80551095,63.7111087,63.7111087,65.90804348,66.30748837,69.12462791,64.73754032,61.6105794,66.62800926,71.55787156,63.87840741,69.11982716,69.87065854,71.40640244,63.59545946,70.61396341,67.02921637,69.01340397,66.79293567
939,73.94202899,70.81036496,64.32956522,64.32956522,66.54782609,64.19037209,70.05746512,63.71629032,62.8694721,68.1813287,71.3826055,65.58296296,69.58948148,72.14786585,71.78987805,63.61091892,72.91539634,68.24574269,69.27356291,67.94081287
940,74.43405797,72.84489051,64.75763043,64.75763043,66.99065217,66.02148837,66.06990698,64.98201613,60.74638197,67.33115278,71.74678899,65.92666667,66.54439506,67.54071951,68.41679878,66.79081081,68.2592378,68.3292924,67.51154967,68.2441462
941,77.00507246,68.84240876,66.99441304,66.99441304,69.30456522,66.86772093,69.5455814,62.90137097,62.46373391,68.11771296,72.46899083,62.54494444,69.21353086,70.73156098,71.4892378,65.12594595,71.48402439,66.84561988,68.8074702,67.39481287
942,72.29855072,70.76667883,62.89973913,62.89973913,65.06869565,63.39990698,70.05586047,65.27504032,60.92021888,68.71005556,70.41555963,65.33162963,70.2442716,70.59973171,72.68948171,67.14875676,71.35079268,68.3292924,70.21184106,67.72422222
943,74.77608696,71.02948905,65.05519565,65.05519565,67.29847826,66.29316279,66.31969767,62.85525,62.63258369,66.81801389,72.05592661,66.54855556,66.48022222,69.4522439,68.80317073,65.96908108,70.19109756,68.91999415,66.89740397,67.94347368
944,74.60144928,72.73810219,64.90326087,64.90326087,67.14130435,67.10511628,69.05937209,64.39492742,61.6244721,68.00185648,71.04352294,63.16361111,69.10165432,70.28964634,71.22625,67.77545946,71.03740854,65.83770175,68.37366887,68.34632164
945,76.5615942,68.74255474,66.60858696,66.60858696,68.90543478,63.54827907,70.17193023,63.54325,61.57923176,67.51947222,71.62877064,64.96644444,68.59338272,70.0907561,71.00091463,62.56086486,70.83640244,68.23190643,68.87388079,67.17875439
946,72.24492754,70.52744526,62.85308696,62.85308696,65.02043478,65.71093023,66.93962791,64.70737097,63.08106867,68.03640278,72.50113761,64.99490741,68.5877037,70.80492683,70.49579268,63.98313514,71.55817073,69.71238596,70.03027815,68.19146199
947,74.2442029,71.12310219,64.59245652,64.59245652,66.81978261,67.38088372,68.96255814,63.83384677,60.74246352,68.90511574,70.46620183,65.4052037,68.22879012,68.92664634,70.50969512,66.72540541,69.65990854,65.42367836,66.00664901,68.32290643
948,75.32608696,72.68748175,65.53369565,65.53369565,67.79347826,66.49730233,69.05509302,63.99925806,62.61299142,66.6124213,72.21754128,63.80375926,68.98693827,70.3160122,71.26332317,65.21513514,71.06405488,68.05203509,69.20410596,66.61838596
949,76.21521739,68.56434307,66.30723913,66.30723913,68.59369565,66.99102326,67.7547907,64.67408065,60.73427039,67.99764352,70.59478899,65.38157407,69.68148148,71.67729268,71.61378049,66.05589189,72.43981707,69.76453801,69.37592053,68.29683041
950,72.11231884,70.58291971,62.73771739,62.73771739,64.90108696,63.46948837,68.62611628,63.61364516,62.49472532,67.55149074,71.70011009,66.3042037,66.58869136,67.7407561,69.51509146,66.06778378,68.46140244,66.04524561,68.11899338,69.2392924
951,74.52826087,71.74441606,64.83958696,64.83958696,67.07543478,66.03325581,68.7042093,64.98929839,61.70034764,67.92770833,72.42583486,62.59542593,69.1357284,70.25296341,70.64698171,69.03718919,71.00033537,67.87695322,68.49856954,65.37205848
952,75.55724638,72.48638686,65.73480435,65.73480435,68.00152174,67.06162791,68.82027907,63.25577419,61.8196824,68.99822222,70.84755963,65.03733333,70.30560494,72.00457317,72.84993902,63.19827027,72.77057927,68.41550292,68.89703311,68.76034503
953,76.05724638,68.35631387,66.16980435,66.16980435,68.45152174,64.11055814,67.87567442,65.08466129,62.5666824,66.72869907,72.06737615,66.39227778,66.51883951,68.3752561,68.38435976,63.55740541,69.10265244,67.33733918,69.79997351,69.32177778
954,71.79782609,70.88386861,62.4641087,62.4641087,64.61804348,65.7395814,69.11660465,63.10666129,61.25079399,67.7604537,70.56924771,63.62492593,68.96251852,70.0632439,71.41625,65.16875676,70.80859756,67.77477778,66.39109934,65.57640936
955,75.02318841,71.69448905,65.27017391,65.27017391,67.52086957,66.33460465,69.17330233,64.40116935,62.7818412,67.65934259,72.07001835,64.84077778,68.54851852,70.39167073,71.4527439,66.044,71.14051829,68.0797076,69.24919205,68.39581287
956,74.93985507,72.26934307,65.19767391,65.19767391,67.44586957,64.81353488,67.30923256,63.46071774,60.53799142,67.81227315,72.09688073,65.03357407,68.78703704,70.46732927,70.07234756,66.11772973,71.21698171,67.98657895,68.55766887,69.04345614
957,76.20507246,68.31470803,66.29841304,66.29841304,68.58456522,65.54362791,69.45144186,64.44694355,62.23788841,69.19328241,70.96733945,65.3515,68.23390123,69.30264634,71.0472561,65.80735135,70.03990854,67.28146199,69.15170861,66.49173099
958,71.59347826,70.90051095,62.28632609,62.28632609,64.43413043,65.88181395,69.33590698,63.67953226,61.78548498,66.58250926,72.13915596,64.07388889,69.07269136,70.68284146,70.83234756,68.68162162,71.43478659,68.35004678,67.37872848,68.18135088
959,75.11014493,71.40186131,65.34582609,65.34582609,67.59913043,65.62753488,67.12951163,64.73996774,61.87845923,67.81943519,70.42700917,64.87998148,69.53893827,71.24340244,71.56917683,64.10443243,72.00131098,68.08875439,68.67586755,68.21381287
960,75.01014493,72.34839416,65.25882609,65.25882609,67.50913043,65.06218605,68.62397674,63.71975806,62.42882403,67.66776852,72.12638532,66.48787037,66.20876543,67.62497561,69.69060976,63.57167568,68.34439024,67.04784211,70.77115232,67.11223392
961,76.14927536,68.61010949,66.24986957,66.24986957,68.53434783,65.70734884,70.19706977,64.04503226,61.34269957,67.795,72,62.61959259,69.23340741,70.85020732,70.98932927,64.69545946,71.60393293,68.36228655,66.43618543,68.07704678
962,71.77173913,70.90675182,62.44141304,62.44141304,64.59456522,66.37860465,66.22502326,64.76424194,62.82423176,69.11913426,70.97746789,65.00994444,70.25449383,71.68245122,72.52033537,66.352,72.44503049,68.0621462,68.68683444,67.81894737
963,75.55,71.07941606,65.7285,65.7285,67.995,64.50451163,69.24551163,63.61329839,60.6192103,66.59219907,72.60638532,66.21774074,66.79654321,68.00040244,68.38783537,65.46962162,68.72381098,69.40107018,68.79162914,68.41284211
964,74.5384058,72.51135036,64.84841304,64.84841304,67.08456522,66.41851163,70.43669767,65.05622581,62.18587983,68.01575926,70.01790826,63.94714815,68.77965432,70.52235366,71.01713415,66.78248649,71.27259146,65.50084211,69.42892715,67.17609357
965,76.02028986,68.19613139,66.13765217,66.13765217,68.41826087,66.35353488,66.31595349,62.82369355,61.70640343,67.55359722,72.40645872,64.87246296,68.49740741,70.49369512,72.68716463,65.95005405,71.24362805,68.3952807,67.0594702,68.0738538
966,71.93695652,71.33182482,62.58515217,62.58515217,64.74326087,64.05683721,68.92993023,65.32983065,61.88772103,67.88010185,71.74370642,64.83701852,69.27145679,69.54509756,69.16695122,67.46389189,70.28493902,69.64107602,68.86169536,68.29576608
967,75.14637681,71.42959854,65.37734783,65.37734783,67.63173913,65.8772093,69.80981395,62.8673871,62.41742489,68.96325463,70.81100917,65.49005556,67.88520988,69.72793902,70.8810061,62.92713514,70.46972561,65.64878363,69.73904636,66.67905263
968,74.78768116,72.06547445,65.06528261,65.06528261,67.30891304,67.08669767,67.20118605,64.4018629,61.23440773,66.76872222,73.02693578,63.94768519,69.07212346,70.53267073,71.0252439,63.68345946,71.28301829,68.31226316,67.64498013,68.19092982
969,75.60289855,68.18989051,65.77452174,65.77452174,68.0426087,63.29502326,68.92993023,63.55053226,62.97669528,67.99680093,69.49651376,64.99544444,69.60538272,70.69373171,71.44057927,67.19632432,71.44579268,68.62464327,68.23597351,69.23290643
970,72.15507246,71.62722628,62.77491304,62.77491304,64.93956522,66.40111628,68.94276744,64.61859677,60.61814163,67.46343981,72.65042202,66.31762963,66.15481481,68.67043902,70.00746951,65.33643243,69.40097561,66.8307193,69.47888742,65.58439181
971,75.69275362,70.97678832,65.85269565,65.85269565,68.12347826,67.13786047,68.06127907,63.92470161,62.11606009,67.87041204,71.69262385,62.69155556,69.18911111,70.23118293,71.30792683,66.23545946,70.97832317,67.86524561,69.63425166,68.50863158
972,74.61594203,72.51343066,64.91586957,64.91586957,67.15434783,63.32009302,68.52502326,64.02630645,61.66401288,68.89668981,71.0932844,65.24785185,70.39817284,72.22409756,72.00131098,65.86562162,72.99243902,68.21221637,66.09377483,69.41863158
973,75.57246377,68.115,65.74804348,65.74804348,68.01521739,66.15195349,68.60632558,64.62414516,61.75484979,66.7367037,72.81291743,65.83483333,66.76246914,67.50632927,68.29341463,68.4747027,68.22448171,67.74870175,69.28087417,65.60567836
974,72.7115942,71.85259124,63.25908696,63.25908696,65.44043478,66.93218605,69.15993023,63.62855645,62.55991416,68.00269907,69.81137615,64.12866667,68.55703704,70.71436585,71.66185976,63.52648649,71.46664634,67.57202339,69.21994702,68.24680702
975,74.84130435,70.64047445,65.11193478,65.11193478,67.35717391,64.14176744,67.8237907,64.87867742,61.22906438,70.66704878,72.16513761,64.67698148,68.90345679,70.66507317,72.48442073,62.67621622,71.41682927,68.07545029,68.67586755,69.47770175
976,75.71594203,72.1750365,65.87286957,65.87286957,68.14434783,65.90944186,69.04546512,63.32304839,63.0169485,68.102125,71.39845872,65.11735185,69.04883951,69.45396341,68.7070122,66.43286486,70.19283537,68.2808655,67.30013245,66.21287719
977,74.60289855,68.52412409,64.90452174,64.90452174,67.1426087,66.0255814,68.82616279,65.14812097,60.57788841,67.69852315,71.54686239,65.52174074,67.8977037,70.06152439,71.37743902,65.90486486,70.80685976,67.20323392,69.2674702,68.17815789
978,73.49565217,71.41226277,63.94121739,63.94121739,66.14608696,64.85497674,67.804,63.04979032,62.16094421,67.87209722,72.89262385,63.75166667,69.14197531,70.26557317,71.09765244,64.96540541,71.01307927,68.15367836,70.21001325,68.14995322
979,74.41884058,71.06624088,64.7443913,64.7443913,66.97695652,65.77437209,69.16153488,64.44729032,61.6351588,68.23651852,69.8840367,65.17051852,69.43558025,70.66965854,70.36198171,66.53513514,71.42146341,68.50490643,66.43984106,67.23516374
